ID,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate,location_year
104835,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",39.71,2013_Thunder Bay
104836,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",46.59,2014_Thunder Bay
104837,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",43.76,2015_Thunder Bay
104838,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",28.82,2016_Thunder Bay
104839,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",35.28,2017_Thunder Bay
104840,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",35.4,2018_Thunder Bay
104841,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",40.77,2019_Thunder Bay
104842,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",37.68,2020_Thunder Bay
104843,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",48.3,2021_Thunder Bay
104844,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",44.17,2022_Thunder Bay
104845,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, adult charged per 100,000 population aged 18 years and over",41.58,2023_Thunder Bay
104857,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",50.57,2013_Thunder Bay
104858,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",129.48,2014_Thunder Bay
104859,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.26,2015_Thunder Bay
104860,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",67.21,2016_Thunder Bay
104861,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",41.53,2017_Thunder Bay
104862,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",68.69,2018_Thunder Bay
104863,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",41.34,2019_Thunder Bay
104864,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",41.36,2020_Thunder Bay
104865,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",55.1,2021_Thunder Bay
104866,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",94.83,2022_Thunder Bay
104867,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth charged per 100,000 population aged 12 to 17 years",79.87,2023_Thunder Bay
104879,2013, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",25.28,2013_Thunder Bay
104880,2014, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",38.85,2014_Thunder Bay
104881,2015, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",39.77,2015_Thunder Bay
104882,2016, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",40.33,2016_Thunder Bay
104883,2017, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",55.38,2017_Thunder Bay
104884,2018, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",68.69,2018_Thunder Bay
104885,2019, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",82.68,2019_Thunder Bay
104886,2020, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",110.28,2020_Thunder Bay
104887,2021, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",27.55,2021_Thunder Bay
104888,2022, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",67.73,2022_Thunder Bay
104889,2023, Ontario ,Thunder Bay,35595,"Sexual assault, level 1 ",1330,"Rate, youth not charged per 100,000 population aged 12 to 17 years",53.25,2023_Thunder Bay
105088,2013, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",26.15,2013_Thunder Bay
105089,2014, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",22.06,2014_Thunder Bay
105090,2015, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",22.14,2015_Thunder Bay
105091,2016, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",22.96,2016_Thunder Bay
105092,2017, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",31.65,2017_Thunder Bay
105093,2018, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",30.95,2018_Thunder Bay
105094,2019, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",24.4,2019_Thunder Bay
105095,2020, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",37.58,2020_Thunder Bay
105096,2021, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",27.54,2021_Thunder Bay
105097,2022, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",17.2,2022_Thunder Bay
105098,2023, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate per 100,000 population",20.8,2023_Thunder Bay
105187,2013, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",34.06,2013_Thunder Bay
105188,2014, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",23.02,2014_Thunder Bay
105189,2015, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",29.6,2015_Thunder Bay
105190,2016, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",26.83,2016_Thunder Bay
105191,2017, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",23.79,2017_Thunder Bay
105192,2018, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",35.78,2018_Thunder Bay
105193,2019, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",40.8,2019_Thunder Bay
105194,2020, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",41.44,2020_Thunder Bay
105195,2021, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",23.92,2021_Thunder Bay
105196,2022, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",17.57,2022_Thunder Bay
105197,2023, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, total persons charged per 100,000 population aged 12 years and over",25.92,2023_Thunder Bay
105209,2013, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",33.76,2013_Thunder Bay
105210,2014, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",22.8,2014_Thunder Bay
105211,2015, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",31.82,2015_Thunder Bay
105212,2016, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",27.82,2016_Thunder Bay
105213,2017, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",23.52,2017_Thunder Bay
105214,2018, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",36.36,2018_Thunder Bay
105215,2019, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",41.72,2019_Thunder Bay
105216,2020, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",41.44,2020_Thunder Bay
105217,2021, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",25.57,2021_Thunder Bay
105218,2022, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",16.91,2022_Thunder Bay
105219,2023, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, adult charged per 100,000 population aged 18 years and over",24.02,2023_Thunder Bay
105231,2013, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",37.93,2013_Thunder Bay
105232,2014, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",25.9,2014_Thunder Bay
105233,2015, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
105234,2016, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",13.44,2016_Thunder Bay
105235,2017, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",27.69,2017_Thunder Bay
105236,2018, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",27.48,2018_Thunder Bay
105237,2019, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",27.56,2019_Thunder Bay
105238,2020, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",41.36,2020_Thunder Bay
105239,2021, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
105240,2022, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",27.09,2022_Thunder Bay
105241,2023, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth charged per 100,000 population aged 12 to 17 years",53.25,2023_Thunder Bay
105253,2013, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2013_Thunder Bay
105254,2014, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2014_Thunder Bay
105255,2015, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2015_Thunder Bay
105256,2016, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2016_Thunder Bay
105257,2017, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",13.84,2017_Thunder Bay
105258,2018, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2018_Thunder Bay
105259,2019, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2019_Thunder Bay
105260,2020, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2020_Thunder Bay
105261,2021, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2021_Thunder Bay
105262,2022, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2022_Thunder Bay
105263,2023, Ontario ,Thunder Bay,35595,"Assault, level 3, aggravated ",1410,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0,2023_Thunder Bay
105275,2013, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",169.14,2013_Thunder Bay
105276,2014, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",191.99,2014_Thunder Bay
105277,2015, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",173.81,2015_Thunder Bay
105278,2016, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",200.94,2016_Thunder Bay
105279,2017, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",212.64,2017_Thunder Bay
105280,2018, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",230.12,2018_Thunder Bay
105281,2019, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",206.23,2019_Thunder Bay
105282,2020, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",265.4,2020_Thunder Bay
105283,2021, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",321.8,2021_Thunder Bay
105284,2022, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",368.15,2022_Thunder Bay
105285,2023, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",343.64,2023_Thunder Bay
105374,2013, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",115.99,2013_Thunder Bay
105375,2014, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",122.47,2014_Thunder Bay
105376,2015, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",109.16,2015_Thunder Bay
105377,2016, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",148.04,2016_Thunder Bay
105378,2017, Ontario ,Thunder Bay,35595,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",149.18,2017_Thunder Bay
