,Year,Province,Cities,City_ID,Violation,Violation_ID,Statistics,Crime_rate
91539,2013, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",61.25
91540,2014, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",58.06
91541,2015, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",70.73
91542,2016, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",73.41
91543,2017, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",80.24
91544,2018, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",89.03
91545,2019, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",85.3
91546,2020, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",81.43
91547,2021, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",89.82
91548,2022, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",115.6
91549,2023, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate per 100,000 population",129.21
91638,2013, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",59.32
91639,2014, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",59.61
91640,2015, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",63.16
91641,2016, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",72.45
91642,2017, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",74.39
91643,2018, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",74.74
91644,2019, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",81.66
91645,2020, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",80.21
91646,2021, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",87.71
91647,2022, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",108.16
91648,2023, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, total persons charged per 100,000 population aged 12 years and over",113.53
91660,2013, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",56.25
91661,2014, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",60.12
91662,2015, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",64.54
91663,2016, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",68.97
91664,2017, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",68.77
91665,2018, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",77.05
91666,2019, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",81.1
91667,2020, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",78.75
91668,2021, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",88.18
91669,2022, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",103.84
91670,2023, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, adult charged per 100,000 population aged 18 years and over",108.32
91682,2013, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",89.18
91683,2014, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",54.52
91684,2015, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",48.93
91685,2016, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",108.74
91686,2017, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",134.99
91687,2018, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",49.22
91688,2019, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",87.88
91689,2020, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",96.26
91690,2021, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",82.58
91691,2022, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",155.4
91692,2023, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth charged per 100,000 population aged 12 to 17 years",171.56
91704,2013, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",29.73
91705,2014, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",6.06
91706,2015, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",0.0
91707,2016, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",12.08
91708,2017, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",6.14
91709,2018, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",24.61
91710,2019, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",16.48
91711,2020, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",32.09
91712,2021, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",10.32
91713,2022, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",10.03
91714,2023, Ontario ,Barrie,35568,"Assault, level 2, weapon or bodily harm ",1420,"Rate, youth not charged per 100,000 population aged 12 to 17 years",44.12
91726,2013, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",320.0
91727,2014, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",357.27
91728,2015, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",286.62
91729,2016, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",287.75
91730,2017, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",304.46
91731,2018, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",296.49
91732,2019, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",314.6
91733,2020, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",310.05
91734,2021, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",272.45
91735,2022, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",307.54
91736,2023, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate per 100,000 population",349.13
91825,2013, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",218.98
91826,2014, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",222.05
91827,2015, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",202.98
91828,2016, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",181.39
91829,2017, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",209.64
91830,2018, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",197.08
91831,2019, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",208.04
91832,2020, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",209.43
91833,2021, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",181.5
91834,2022, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",217.59
91835,2023, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, total persons charged per 100,000 population aged 12 years and over",236.35
91847,2013, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",208.48
91848,2014, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",221.84
91849,2015, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",203.69
91850,2016, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",187.2
91851,2017, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",201.21
91852,2018, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",199.33
91853,2019, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",212.45
91854,2020, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",210.96
91855,2021, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",182.05
91856,2022, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",214.56
91857,2023, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, adult charged per 100,000 population aged 18 years and over",231.6
91869,2013, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",321.07
91870,2014, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",224.12
91871,2015, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",195.72
91872,2016, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",120.82
91873,2017, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",300.65
91874,2018, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",172.29
91875,2019, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",159.29
91876,2020, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",192.52
91877,2021, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",175.47
91878,2022, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",250.64
91879,2023, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth charged per 100,000 population aged 12 to 17 years",289.2
91891,2013, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",315.12
91892,2014, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",278.64
91893,2015, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",220.18
91894,2016, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",259.76
91895,2017, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",343.6
91896,2018, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",307.65
91897,2019, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",241.68
91898,2020, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",315.52
91899,2021, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",190.96
91900,2022, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",175.45
91901,2023, Ontario ,Barrie,35568,"Assault, level 1 ",1430,"Rate, youth not charged per 100,000 population aged 12 to 17 years",200.97
93035,2013, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",0.0
93036,2014, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",0.0
93037,2015, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",1.39
93038,2016, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",1.36
93039,2017, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",1.34
93040,2018, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",2.19
93041,2019, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",3.91
93042,2020, Ontario ,Barrie,35568,Extortion ,1620,"Rate per 100,000 population",6.5
